type	sample_id	date	origin	release	length	rkm	pheno_sex	geno_sex	recapture	floy1	floy2	Comments	comments	year	hmsc_id	sgs_reach	section	cand_parent
cougar_trap	OtsAC12SFMK_8535	2012-07-13	NOR	Hard Rock	75	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8536	2012-07-13	NOR	Hard Rock	74	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8537	2012-07-13	NOR	Hard Rock	70	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8538	2012-07-13	NOR	Hard Rock	69	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8539	2012-07-13	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8540	2012-07-13	NOR	Hard Rock	77	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8541	2012-07-13	NOR	Hard Rock	84	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8542	2012-07-13	NOR	Hard Rock	86	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8543	2012-07-13	NOR	Hard Rock	73	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8544	2012-07-13	NOR	Hard Rock	79	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8545	2012-07-13	NOR	Hard Rock	83	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8546	2012-07-13	NOR	Hard Rock	85	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8547	2012-07-13	NOR	Hard Rock	72	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8548	2012-07-13	NOR	Hard Rock	82	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8549	2012-07-13	NOR	Hard Rock	72	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8550	2012-07-13	NOR	Hard Rock	81	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8551	2012-07-13	NOR	Hard Rock	70	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8552	2012-07-13	NOR	Hard Rock	73	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8553	2012-07-13	NOR	Hard Rock	90	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8554	2012-07-13	NOR	Hard Rock	81	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8555	2012-07-13	NOR	Hard Rock	75	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8556	2012-07-13	NOR	Hard Rock	75	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8557	2012-07-13	NOR	Hard Rock	80	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8558	2012-07-13	NOR	Hard Rock	92	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8559	2012-07-13	NOR	Hard Rock	78	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8560	2012-07-13	NOR	Hard Rock	88	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8561	2012-07-13	NOR	Hard Rock	66	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8562	2012-07-13	NOR	Hard Rock	99	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8563	2012-07-13	NOR	Hard Rock	82	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8564	2012-07-13	NOR	Hard Rock	71	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8565	2012-07-13	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8566	2012-07-13	NOR	Hard Rock	83	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8567	2012-07-13	NOR	Hard Rock	73	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8568	2012-07-13	NOR	Hard Rock	84	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8569	2012-07-13	NOR	Hard Rock	71	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8570	2012-07-13	NOR	Hard Rock	64	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8571	2012-07-13	NOR	Hard Rock	83	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8572	2012-07-13	NOR	Hard Rock	77	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8573	2012-07-13	NOR	Hard Rock	86	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8574	2012-07-13	NOR	Hard Rock	96	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8575	2012-07-13	NOR	Hard Rock	81	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8576	2012-07-13	NOR	Hard Rock	67	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8577	2012-07-13	NOR	Hard Rock	80	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8578	2012-07-13	NOR	Hard Rock	102	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8579	2012-07-13	NOR	Hard Rock	82	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8580	2012-07-13	NOR	Hard Rock	80	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8581	2012-07-13	NOR	Hard Rock	67	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8582	2012-07-13	NOR	Hard Rock	68	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8583	2012-07-13	NOR	Hard Rock	85	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8584	2012-07-13	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8585	2012-07-13	NOR	Hard Rock	70	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8586	2012-07-13	NOR	Hard Rock	78	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8587	2012-07-13	NOR	Hard Rock	64	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8588	2012-07-13	NOR	Hard Rock	79	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8589	2012-07-13	NOR	Hard Rock	67	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8590	2012-07-13	NOR	Hard Rock	87	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8591	2012-07-13	NOR	Hard Rock	71	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8592	2012-07-13	NOR	Hard Rock	80	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8593	2012-07-13	NOR	Hard Rock	83	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8594	2012-07-13	NOR	Hard Rock	78	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8595	2012-07-13	NOR	Hard Rock	85	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8596	2012-07-13	NOR	Hard Rock	79	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8597	2012-07-13	NOR	Hard Rock	68	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8598	2012-07-13	NOR	Hard Rock	85	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8599	2012-07-13	NOR	Hard Rock	80	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8600	2012-07-13	NOR	Hard Rock	70	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8601	2012-07-13	NOR	Hard Rock	75	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8602	2012-07-13	NOR	Hard Rock	84	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8603	2012-07-13	NOR	Hard Rock	85	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8604	2012-07-13	NOR	Hard Rock	72	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8605	2012-07-13	NOR	Hard Rock	72	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8606	2012-07-13	NOR	Hard Rock	68	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8607	2012-07-13	NOR	Hard Rock	77	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8608	2012-07-13	NOR	Hard Rock	86	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8609	2012-07-13	NOR	Hard Rock	77	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8610	2012-07-13	NOR	Hard Rock	80	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8611	2012-07-13	NOR	Hard Rock	83	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8612	2012-07-13	NOR	Hard Rock	71	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8613	2012-07-13	NOR	Hard Rock	72	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8614	2012-07-13	NOR	Hard Rock	91	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8615	2012-07-13	NOR	Hard Rock	81	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8616	2012-07-13	NOR	Hard Rock	80	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8617	2012-07-13	NOR	Hard Rock	79	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8618	2012-07-13	NOR	Hard Rock	73	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8619	2012-07-16	NOR	Hard Rock	73	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8620	2012-07-16	NOR	Hard Rock	70	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8621	2012-07-16	NOR	Hard Rock	73	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8622	2012-07-16	NOR	Hard Rock	85	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8623	2012-07-16	NOR	Hard Rock	87	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8624	2012-07-16	NOR	Hard Rock	74	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8625	2012-07-16	NOR	Hard Rock	74	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8626	2012-07-16	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8627	2012-07-16	NOR	Hard Rock	78	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8628	2012-07-16	NOR	Hard Rock	93	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8629	2012-07-16	NOR	Hard Rock	83	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8630	2012-07-16	NOR	Hard Rock	79	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8631	2012-07-16	NOR	Hard Rock	69	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8632	2012-07-16	NOR	Hard Rock	72	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8633	2012-07-16	NOR	Hard Rock	75	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8634	2012-07-16	NOR	Hard Rock	83	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8635	2012-07-16	NOR	Hard Rock	78	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8636	2012-07-16	NOR	Hard Rock	88	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8637	2012-07-16	NOR	Hard Rock	69	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8638	2012-07-16	NOR	Hard Rock	68	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8639	2012-07-16	NOR	Hard Rock	81	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8640	NA	NOR	Hard Rock	NA	17.2	NA	M	"NA"	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8641	2012-07-16	NOR	Hard Rock	76	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8642	2012-07-16	NOR	Hard Rock	75	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8643	2012-07-16	NOR	Hard Rock	78	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8644	2012-07-16	NOR	Hard Rock	73	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8645	2012-07-16	NOR	Hard Rock	82	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8646	2012-07-16	NOR	Hard Rock	79	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8647	2012-07-16	NOR	Hard Rock	78	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8648	2012-07-16	NOR	Hard Rock	74	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8649	2012-07-16	NOR	Hard Rock	75	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8650	2012-07-16	NOR	Hard Rock	80	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8651	2012-07-16	NOR	Hard Rock	69	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8652	2012-07-16	NOR	Hard Rock	85	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8653	2012-07-16	NOR	Hard Rock	71	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8654	2012-07-16	NOR	Hard Rock	77	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8655	2012-07-16	NOR	Hard Rock	76	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8656	2012-07-16	NOR	Hard Rock	77	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8657	2012-07-16	NOR	Hard Rock	75	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8658	2012-07-16	NOR	Hard Rock	66	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8659	2012-07-16	NOR	Hard Rock	64	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8660	2012-07-16	NOR	Hard Rock	76	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8661	2012-07-16	NOR	Hard Rock	78	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8662	2012-07-16	NOR	Hard Rock	70	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8663	2012-07-16	NOR	Hard Rock	83	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8664	2012-07-16	NOR	Hard Rock	84	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8665	2012-07-16	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8666	2012-07-16	NOR	Hard Rock	70	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8667	2012-07-16	NOR	Hard Rock	78	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8668	2012-07-16	NOR	Hard Rock	68	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8669	2012-07-16	NOR	Hard Rock	72	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8671	2012-07-16	NOR	Hard Rock	91	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8672	2012-07-16	NOR	Hard Rock	75	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8673	2012-07-16	NOR	Hard Rock	64	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8674	2012-07-16	NOR	Hard Rock	76	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8675	2012-07-16	NOR	Hard Rock	85	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8676	2012-07-16	NOR	Hard Rock	69	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8677	2012-07-16	NOR	Hard Rock	76	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8678	2012-07-16	NOR	Hard Rock	84	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8679	2012-07-16	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8680	2012-07-16	NOR	Hard Rock	74	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8681	2012-07-16	NOR	Hard Rock	91	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8682	2012-07-16	NOR	Hard Rock	79	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8683	2012-07-16	NOR	Hard Rock	90	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8684	2012-07-16	NOR	Hard Rock	83	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8685	2012-07-16	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8686	2012-07-16	NOR	Hard Rock	66	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8687	2012-07-16	NOR	Hard Rock	87	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8688	2012-07-16	NOR	Hard Rock	80	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
cougar_trap	OtsAC12SFMK_8689	2012-07-16	NOR	Hard Rock	80	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2012	NA	NA	NA	TRUE
